league,season,window,player_pos_grouped,player_region,age_group,is_free,market_val_amnt,transfer_fee_amnt,team_name,player_nation,transfer_fee_group,cluster
GB1,2013,s,Defender,Western Europe,Young (≤21),False,1400000.0,2900000.0,Swansea City,Spain,Medium (2-7M),4
GB1,2013,s,Midfielder,Western Europe,Young (≤21),False,8000000.0,500000.0,Swansea City,Spain,Cheap (0-2M),4
GB1,2013,s,Midfielder,Western Europe,Experienced (26-29),True,100000.0,0.0,Swansea City,Spain,Free,4
GB1,2013,s,Defender,Other,Young (≤21),True,200000.0,0.0,Swansea City,Montserrat,Free,4
GB1,2013,s,Forward,Other,Young (≤21),False,500000.0,4043247.299205983,Swansea City,Curacao,Medium (2-7M),4
GB1,2013,s,Forward,Western Europe,Prime (22-25),False,1000000.0,17500000.0,West Ham United,England,Expensive (7M+),4
GB1,2013,s,Midfielder,Western Europe,Experienced (26-29),False,5275852.146438583,5800000.0,West Ham United,England,Medium (2-7M),4
GB1,2013,s,Defender,Eastern Europe,Veteran (30+),True,419624.4461830013,0.0,West Ham United,Romania,Free,4
GB1,2013,s,Goalkeeper,Western Europe,Experienced (26-29),True,1000000.0,0.0,West Ham United,Spain,Free,4
GB1,2013,s,Midfielder,Western Europe,Young (≤21),False,50000.0,7709951.144604308,West Ham United,England,Expensive (7M+),4
GB1,2013,s,Forward,Eastern Europe,Veteran (30+),False,315819.222442435,6238697.568984447,West Ham United,Croatia,Medium (2-7M),4
GB1,2013,s,Forward,Western Europe,Veteran (30+),False,4242131.98787458,7389544.026110055,West Ham United,England,Expensive (7M+),4
GB1,2013,s,Forward,Western Europe,Prime (22-25),False,500000.0,10000000.0,Norwich City,Netherlands,Expensive (7M+),4
GB1,2013,s,Forward,Western Europe,Prime (22-25),False,500000.0,6300000.0,Norwich City,England,Medium (2-7M),4
GB1,2013,s,Midfielder,Western Europe,Prime (22-25),False,1700000.0,5500000.0,Norwich City,Netherlands,Medium (2-7M),4
GB1,2013,s,Defender,Western Europe,Prime (22-25),False,700000.0,2900000.0,Norwich City,Sweden,Medium (2-7M),4
GB1,2013,s,Forward,Western Europe,Young (≤21),False,18000000.0,2300000.0,Norwich City,England,Medium (2-7M),4
GB1,2013,s,Defender,Western Europe,Experienced (26-29),False,3428482.403705156,1500000.0,Norwich City,Spain,Cheap (0-2M),4
GB1,2013,s,Goalkeeper,Western Europe,Veteran (30+),True,1097415.8037271034,0.0,Norwich City,England,Free,4
GB1,2013,s,Forward,Western Europe,Young (≤21),False,3000000.0,3312418.205609692,Norwich City,England,Medium (2-7M),4
GB1,2013,s,Midfielder,Western Europe,Young (≤21),False,650000.0,3624696.7964877104,Norwich City,Northern Ireland,Medium (2-7M),4
GB1,2013,s,Goalkeeper,Western Europe,Veteran (30+),False,550000.0,5600000.0,Fulham FC,Netherlands,Medium (2-7M),4
GB1,2013,s,Midfielder,Western Europe,Veteran (30+),False,981469.7480559072,4300000.0,Fulham FC,England,Medium (2-7M),4
GB1,2013,s,Defender,Western Europe,Veteran (30+),False,1225205.632430031,1400000.0,Fulham FC,Germany,Cheap (0-2M),4
GB1,2013,s,Midfielder,Eastern Europe,Experienced (26-29),False,657560.8539079285,400000.0,Fulham FC,Montenegro,Cheap (0-2M),4
GB1,2013,s,Midfielder,Africa,Veteran (30+),True,601493.5650568826,0.0,Fulham FC,Ghana,Free,4
GB1,2013,s,Defender,South America,Experienced (26-29),True,308705.58464751247,0.0,Fulham FC,Venezuela,Free,4
GB1,2013,s,Forward,Western Europe,Young (≤21),True,400000.0,0.0,Fulham FC,France,Free,4
GB1,2013,s,Midfielder,Africa,Young (≤21),False,2621030.339695421,4330933.995047035,Fulham FC,The Gambia,Medium (2-7M),4
GB1,2013,s,Forward,Western Europe,Young (≤21),False,1500000.0,3051577.8438674314,Fulham FC,Sweden,Medium (2-7M),4
GB1,2013,s,Forward,Western Europe,Young (≤21),False,3500000.0,3164473.8297176096,Fulham FC,England,Medium (2-7M),4
GB1,2013,s,Forward,Other,Young (≤21),False,300000.0,4062004.5104653104,Fulham FC,Guinea-Bissau,Medium (2-7M),4
GB1,2013,s,Defender,Western Europe,Prime (22-25),False,1500000.0,3600000.0,Stoke City,Netherlands,Medium (2-7M),4
GB1,2013,s,Forward,Western Europe,Prime (22-25),False,7500000.0,2800000.0,Stoke City,Austria,Medium (2-7M),4
GB1,2013,s,Defender,Other,Young (≤21),True,1178961.3920586265,0.0,Stoke City,Australia,Free,4
GB1,2013,s,Defender,Western Europe,Young (≤21),True,2400000.0,0.0,Stoke City,Spain,Free,4
GB1,2013,s,Forward,Western Europe,Young (≤21),True,5704265.087347684,0.0,Stoke City,England,Free,4
GB1,2013,s,Defender,Other,Young (≤21),True,550000.0,0.0,Stoke City,Australia,Free,4
GB1,2013,s,Forward,Western Europe,Experienced (26-29),False,1621609.4134787195,15100000.0,Southampton FC,Italy,Expensive (7M+),1
GB1,2013,s,Midfielder,Other,Prime (22-25),False,5000000.0,14500000.0,Southampton FC,Kenya,Expensive (7M+),1
GB1,2013,s,Defender,Eastern Europe,Prime (22-25),False,10000000.0,10000000.0,Southampton FC,Croatia,Expensive (7M+),1
GB1,2013,s,Defender,Western Europe,Young (≤21),False,12000000.0,3516689.260004585,Southampton FC,England,Medium (2-7M),1
GB1,2013,s,Defender,Western Europe,Young (≤21),False,8000000.0,3516689.260004585,Southampton FC,England,Medium (2-7M),1
GB1,2013,s,Forward,Eastern Europe,Prime (22-25),False,700000.0,6500000.0,Aston Villa,Czech Republic,Medium (2-7M),4
GB1,2013,s,Defender,Western Europe,Young (≤21),False,1400000.0,4700000.0,Aston Villa,Denmark,Medium (2-7M),4
GB1,2013,s,Forward,Eastern Europe,Prime (22-25),False,1995526.2334149813,3200000.0,Aston Villa,Bulgaria,Medium (2-7M),4
GB1,2013,s,Defender,Western Europe,Prime (22-25),False,900000.0,2000000.0,Aston Villa,Spain,Cheap (0-2M),4
GB1,2013,s,Forward,Western Europe,Prime (22-25),False,350000.0,1500000.0,Aston Villa,Denmark,Cheap (0-2M),4
GB1,2013,s,Midfielder,Other,Young (≤21),False,3000000.0,1400000.0,Aston Villa,Curacao,Cheap (0-2M),4
GB1,2013,s,Goalkeeper,Western Europe,Young (≤21),False,800000.0,540000.0,Aston Villa,England,Cheap (0-2M),4
GB1,2013,s,Forward,Western Europe,Young (≤21),False,100000000.0,5955808.13329043,Aston Villa,England,Medium (2-7M),4
GB1,2013,s,Goalkeeper,Western Europe,Young (≤21),False,750000.0,3653310.412968525,Aston Villa,Switzerland,Medium (2-7M),4
GB1,2013,s,Forward,Western Europe,Young (≤21),False,10775457.35535924,3501713.741730493,Aston Villa,Ireland,Medium (2-7M),4
GB1,2013,s,Forward,Other,Prime (22-25),False,800000.0,10000000.0,Sunderland AFC,United States,Expensive (7M+),4
GB1,2013,s,Midfielder,Western Europe,Experienced (26-29),False,3388618.601609912,7500000.0,Sunderland AFC,Italy,Expensive (7M+),4
GB1,2013,s,Defender,Eastern Europe,Young (≤21),False,400000.0,3000000.0,Sunderland AFC,Greece,Medium (2-7M),4
GB1,2013,s,Goalkeeper,Western Europe,Prime (22-25),False,800000.0,2400000.0,Sunderland AFC,Italy,Medium (2-7M),4
GB1,2013,s,Forward,Western Europe,Young (≤21),False,2200000.0,1750000.0,Sunderland AFC,Sweden,Cheap (0-2M),4
GB1,2013,s,Midfielder,Western Europe,Young (≤21),True,450000.0,0.0,Sunderland AFC,France,Free,4
GB1,2013,s,Midfielder,Western Europe,Veteran (30+),True,4388.218013161152,0.0,Sunderland AFC,Italy,Free,4
GB1,2013,s,Defender,Western Europe,Experienced (26-29),True,400000.0,0.0,Sunderland AFC,France,Free,4
GB1,2013,s,Midfielder,Western Europe,Prime (22-25),True,2424914.357408672,0.0,Sunderland AFC,Switzerland,Free,4
GB1,2013,s,Defender,Western Europe,Experienced (26-29),True,50000.0,0.0,Sunderland AFC,France,Free,4
GB1,2013,s,Goalkeeper,Western Europe,Young (≤21),False,25000000.0,4435818.390044052,Sunderland AFC,England,Medium (2-7M),4
GB1,2013,s,Goalkeeper,Western Europe,Young (≤21),False,8459812.521272236,4435818.390044052,Sunderland AFC,England,Medium (2-7M),4
GB1,2013,s,Defender,South America,Experienced (26-29),False,1000000.0,13000000.0,Cardiff City,Chile,Expensive (7M+),4
GB1,2013,s,Defender,Africa,Young (≤21),False,4000000.0,9150000.0,Cardiff City,Sierra Leone,Expensive (7M+),4
GB1,2013,s,Forward,Western Europe,Young (≤21),False,6000000.0,8700000.0,Cardiff City,Denmark,Expensive (7M+),4
GB1,2013,s,Forward,Africa,Veteran (30+),False,442973.0935504239,2900000.0,Cardiff City,Nigeria,Medium (2-7M),4
GB1,2013,s,Defender,Other,Prime (22-25),False,4000000.0,2500000.0,Cardiff City,Martinique,Medium (2-7M),4
GB1,2013,s,Defender,Western Europe,Prime (22-25),False,600000.0,1740000.0,Cardiff City,England,Cheap (0-2M),4
GB1,2013,s,Goalkeeper,Western Europe,Prime (22-25),False,400000.0,175000.0,Cardiff City,England,Cheap (0-2M),4
GB1,2013,s,Defender,Western Europe,Young (≤21),False,300000.0,3144048.815312426,Cardiff City,Wales,Medium (2-7M),4
GB1,2013,s,Midfielder,Western Europe,Experienced (26-29),False,350000.0,5800000.0,Hull City,England,Medium (2-7M),4
GB1,2013,s,Defender,Western Europe,Experienced (26-29),False,200000.0,2650000.0,Hull City,England,Medium (2-7M),4
GB1,2013,s,Defender,Africa,Prime (22-25),False,800000.0,2300000.0,Hull City,Egypt,Medium (2-7M),4
GB1,2013,s,Forward,Other,Prime (22-25),False,400000.0,1800000.0,Hull City,Cote d'Ivoire,Cheap (0-2M),4
GB1,2013,s,Goalkeeper,Western Europe,Veteran (30+),False,500000.0,1750000.0,Hull City,Scotland,Cheap (0-2M),4
GB1,2013,s,Forward,Other,Young (≤21),True,100000.0,0.0,Hull City,Antigua and Barbuda,Free,4
GB1,2013,s,Defender,Other,Veteran (30+),True,100000.0,0.0,Hull City,Honduras,Free,4
GB1,2013,s,Forward,Western Europe,Experienced (26-29),True,367314.5565214432,0.0,Hull City,Scotland,Free,4
GB1,2013,s,Goalkeeper,Western Europe,Veteran (30+),True,736358.5554913027,0.0,Hull City,England,Free,4
GB1,2013,s,Forward,Western Europe,Young (≤21),False,9531780.87293508,3999436.237578268,Hull City,England,Medium (2-7M),4
GB1,2013,s,Midfielder,Western Europe,Young (≤21),False,8118848.866407338,3595854.8395067547,Hull City,England,Medium (2-7M),4
GB1,2013,s,Goalkeeper,Western Europe,Young (≤21),False,50000.0,3144982.598824521,Hull City,England,Medium (2-7M),4
GB1,2013,s,Midfielder,Western Europe,Prime (22-25),False,200000.0,4066153.4825233817,Hull City,Ireland,Medium (2-7M),4
GB1,2013,s,Forward,Western Europe,Prime (22-25),False,4000000.0,5300000.0,Crystal Palace,England,Medium (2-7M),4
GB1,2013,s,Midfielder,Africa,Experienced (26-29),False,400000.0,3500000.0,Crystal Palace,Algeria,Medium (2-7M),4
GB1,2013,s,Defender,Other,Experienced (26-29),False,300000.0,3500000.0,Crystal Palace,Jamaica,Medium (2-7M),4
GB1,2013,s,Defender,Western Europe,Prime (22-25),False,1500000.0,2350000.0,Crystal Palace,England,Medium (2-7M),4
GB1,2013,s,Midfielder,Western Europe,Prime (22-25),False,1800000.0,2100000.0,Crystal Palace,Scotland,Medium (2-7M),4
GB1,2013,s,Midfielder,Western Europe,Young (≤21),False,12000000.0,2000000.0,Crystal Palace,Spain,Cheap (0-2M),4
GB1,2013,s,Forward,Africa,Experienced (26-29),False,3229636.77911622,1200000.0,Crystal Palace,Morocco,Cheap (0-2M),4
GB1,2013,s,Forward,Western Europe,Veteran (30+),False,200000.0,990000.0,Crystal Palace,Scotland,Cheap (0-2M),4
GB1,2013,s,Forward,Africa,Experienced (26-29),False,3789627.3953757454,880000.0,Crystal Palace,Mali,Cheap (0-2M),4
GB1,2013,s,Forward,Western Europe,Veteran (30+),True,2566943.811842105,0.0,Crystal Palace,England,Free,4
GB1,2013,s,Forward,Western Europe,Prime (22-25),True,300000.0,0.0,Crystal Palace,Sweden,Free,4
GB1,2013,s,Forward,Western Europe,Veteran (30+),True,2566943.811842105,0.0,Crystal Palace,England,Free,4
GB1,2013,s,Goalkeeper,Western Europe,Veteran (30+),True,294219.00530015933,0.0,Crystal Palace,Scotland,Free,4
GB1,2013,s,Defender,Western Europe,Experienced (26-29),True,2670205.22056146,0.0,Crystal Palace,France,Free,4
GB1,2013,s,Midfielder,Western Europe,Prime (22-25),True,150000.0,0.0,Crystal Palace,France,Free,4
GB1,2013,s,Forward,Africa,Young (≤21),False,9263266.918032655,3057681.7637950005,Crystal Palace,Algeria,Medium (2-7M),4
GB1,2013,s,Defender,Western Europe,Young (≤21),False,12423175.574148806,3104454.3446051693,Crystal Palace,England,Medium (2-7M),4
GB1,2013,s,Defender,Western Europe,Young (≤21),False,150000.0,3104454.3446051693,Crystal Palace,England,Medium (2-7M),4
GB1,2013,w,Midfielder,Western Europe,Prime (22-25),False,4000000.0,44730000.0,Manchester United,Spain,Expensive (7M+),1
GB1,2013,w,Midfielder,Eastern Europe,Prime (22-25),False,8000000.0,25000000.0,Chelsea FC,Serbia,Expensive (7M+),1
GB1,2013,w,Forward,Africa,Young (≤21),False,100000000.0,16500000.0,Chelsea FC,Egypt,Expensive (7M+),1
GB1,2013,w,Defender,Western Europe,Young (≤21),False,32000000.0,14600000.0,Chelsea FC,France,Expensive (7M+),1
GB1,2013,w,Forward,Africa,Young (≤21),False,20000000.0,9545234.077034077,Chelsea FC,Burkina Faso,Expensive (7M+),1
GB1,2013,w,Midfielder,Africa,Young (≤21),False,1800000.0,4848865.753853992,Tottenham Hotspur,Algeria,Medium (2-7M),1
GB1,2013,w,Forward,Western Europe,Experienced (26-29),False,725000.0,2000000.0,Everton FC,Ireland,Cheap (0-2M),4
GB1,2013,w,Midfielder,Western Europe,Young (≤21),False,2348869.003422806,212000.0,Swansea City,Scotland,Cheap (0-2M),4
GB1,2013,w,Midfielder,Western Europe,Young (≤21),False,2800000.0,2038753.006684521,Swansea City,Scotland,Medium (2-7M),4
GB1,2013,w,Forward,Western Europe,Prime (22-25),False,8518734.772015767,6357274.483718897,Swansea City,France,Medium (2-7M),4
GB1,2013,w,Midfielder,Other,Young (≤21),True,125000.0,0.0,West Ham United,Cote d'Ivoire,Free,4
GB1,2013,w,Forward,Western Europe,Young (≤21),False,22883045.22791557,5530752.987061388,West Ham United,England,Medium (2-7M),4
GB1,2013,w,Forward,Eastern Europe,Prime (22-25),False,750000.0,15200000.0,Fulham FC,Greece,Expensive (7M+),4
GB1,2013,w,Defender,Western Europe,Veteran (30+),True,832031.1177886145,0.0,Fulham FC,Netherlands,Free,4
GB1,2013,w,Midfielder,Western Europe,Young (≤21),False,700000.0,2739775.281843973,Fulham FC,England,Medium (2-7M),4
GB1,2013,w,Midfielder,Western Europe,Young (≤21),False,9880596.842564082,2739775.281843973,Fulham FC,England,Medium (2-7M),4
GB1,2013,w,Midfielder,Africa,Veteran (30+),False,368300.3268461343,4701647.605339279,Fulham FC,Mali,Medium (2-7M),4
GB1,2013,w,Forward,Other,Young (≤21),True,600000.0,0.0,Stoke City,United States,Free,4
GB1,2013,w,Midfielder,Western Europe,Experienced (26-29),True,670801.1943003536,0.0,Stoke City,Ireland,Free,4
GB1,2013,w,Forward,Africa,Veteran (30+),True,1231769.4630464548,0.0,Stoke City,Nigeria,Free,4
GB1,2013,w,Forward,Western Europe,Young (≤21),False,3000000.0,3531559.087092732,Southampton FC,England,Medium (2-7M),1
GB1,2013,w,Forward,Western Europe,Young (≤21),False,250000.0,3038210.186320875,Southampton FC,Wales,Medium (2-7M),1
GB1,2013,w,Forward,Western Europe,Young (≤21),False,12742478.185826885,3531559.087092732,Southampton FC,England,Medium (2-7M),1
GB1,2013,w,Defender,Other,Young (≤21),False,400000.0,4038047.6677598,Aston Villa,St. Lucia,Medium (2-7M),4
GB1,2013,w,Forward,Western Europe,Young (≤21),False,18000000.0,2881444.678888735,Newcastle United,England,Medium (2-7M),4
GB1,2013,w,Defender,Eastern Europe,Young (≤21),False,3000000.0,4451423.930839427,Newcastle United,Slovakia,Medium (2-7M),4
GB1,2013,w,Midfielder,Western Europe,Prime (22-25),False,800000.0,3660000.0,Sunderland AFC,Scotland,Medium (2-7M),4
GB1,2013,w,Forward,South America,Experienced (26-29),False,700000.0,3650000.0,Sunderland AFC,Argentina,Medium (2-7M),4
GB1,2013,w,Goalkeeper,South America,Experienced (26-29),True,1000000.0,0.0,Sunderland AFC,Argentina,Free,4
GB1,2013,w,Midfielder,Western Europe,Young (≤21),False,1800000.0,3000000.0,Cardiff City,Norway,Medium (2-7M),4
GB1,2013,w,Midfielder,Western Europe,Prime (22-25),False,1100000.0,2500000.0,Cardiff City,Norway,Medium (2-7M),4
GB1,2013,w,Defender,Western Europe,Prime (22-25),False,900000.0,350000.0,Cardiff City,Spain,Cheap (0-2M),4
GB1,2013,w,Forward,Other,Experienced (26-29),True,549180.5242996922,0.0,Cardiff City,Trinidad and Tobago,Free,4
GB1,2013,w,Defender,South America,Prime (22-25),True,1800000.0,0.0,Cardiff City,Brazil,Free,4
GB1,2013,w,Forward,Western Europe,Prime (22-25),False,900000.0,3930209.097753238,Cardiff City,Norway,Medium (2-7M),4
GB1,2013,w,Goalkeeper,Western Europe,Young (≤21),False,400000.0,3439375.0756346057,Cardiff City,England,Medium (2-7M),4
GB1,2013,w,Forward,Western Europe,Experienced (26-29),False,1200000.0,8500000.0,Hull City,Ireland,Expensive (7M+),4
GB1,2013,w,Forward,Eastern Europe,Experienced (26-29),False,203370.59972336623,7800000.0,Hull City,Croatia,Expensive (7M+),4
GB1,2013,w,Goalkeeper,Western Europe,Experienced (26-29),False,1000000.0,3650000.0,Crystal Palace,Wales,Medium (2-7M),4
GB1,2013,w,Midfielder,Western Europe,Experienced (26-29),False,147186.5619439907,3500000.0,Crystal Palace,Wales,Medium (2-7M),4
GB1,2013,w,Midfielder,Western Europe,Experienced (26-29),False,500000.0,2200000.0,Crystal Palace,England,Medium (2-7M),4
GB1,2013,w,Defender,Western Europe,Experienced (26-29),False,1500000.0,1830000.0,Crystal Palace,England,Cheap (0-2M),4
GB1,2013,w,Midfielder,Western Europe,Young (≤21),False,400000.0,2901101.5276391124,Crystal Palace,England,Medium (2-7M),4
GB1,2014,s,Forward,South America,Prime (22-25),False,5000000.0,42500000.0,Arsenal FC,Chile,Expensive (7M+),1
GB1,2014,s,Defender,Western Europe,Young (≤21),False,12000000.0,20230000.0,Arsenal FC,England,Expensive (7M+),1
GB1,2014,s,Forward,Western Europe,Prime (22-25),False,4000000.0,20000000.0,Arsenal FC,England,Expensive (7M+),1
GB1,2014,s,Defender,Western Europe,Experienced (26-29),False,1000000.0,15000000.0,Arsenal FC,France,Expensive (7M+),1
GB1,2014,s,Goalkeeper,South America,Prime (22-25),False,5000000.0,4000000.0,Arsenal FC,Colombia,Medium (2-7M),1
GB1,2014,s,Defender,Western Europe,Young (≤21),False,20000000.0,11061008.469883231,Arsenal FC,Spain,Expensive (7M+),1
GB1,2014,s,Midfielder,South America,Experienced (26-29),False,300000.0,6000000.0,Aston Villa,Colombia,Medium (2-7M),4
GB1,2014,s,Defender,Western Europe,Experienced (26-29),False,150000.0,2500000.0,Aston Villa,France,Medium (2-7M),4
GB1,2014,s,Defender,Western Europe,Experienced (26-29),False,8775457.781436833,750000.0,Aston Villa,England,Cheap (0-2M),4
GB1,2014,s,Midfielder,Western Europe,Veteran (30+),True,3883710.7127897535,0.0,Aston Villa,England,Free,4
GB1,2014,s,Defender,Western Europe,Experienced (26-29),True,4906489.674485346,0.0,Aston Villa,Switzerland,Free,4
GB1,2014,s,Forward,Western Europe,Young (≤21),False,6000000.0,5173565.454306045,Aston Villa,Ireland,Medium (2-7M),4
GB1,2014,s,Forward,Western Europe,Experienced (26-29),False,1790316.6286227712,3800000.0,Burnley FC,Scotland,Medium (2-7M),4
GB1,2014,s,Forward,Western Europe,Prime (22-25),False,1200000.0,3100000.0,Burnley FC,England,Medium (2-7M),4
GB1,2014,s,Midfielder,Western Europe,Experienced (26-29),False,3101459.2455265447,1900000.0,Burnley FC,England,Cheap (0-2M),4
GB1,2014,s,Defender,Western Europe,Experienced (26-29),False,725000.0,630000.0,Burnley FC,Ireland,Cheap (0-2M),4
GB1,2014,s,Forward,Western Europe,Prime (22-25),False,8067678.134222667,630000.0,Burnley FC,England,Cheap (0-2M),4
GB1,2014,s,Midfielder,Western Europe,Veteran (30+),True,267621.2207763109,0.0,Burnley FC,England,Free,4
GB1,2014,s,Goalkeeper,Western Europe,Veteran (30+),True,200000.0,0.0,Burnley FC,Scotland,Free,4
GB1,2014,s,Defender,Western Europe,Veteran (30+),True,624351.718432479,0.0,Burnley FC,Ireland,Free,4
GB1,2014,s,Defender,Western Europe,Young (≤21),False,50000.0,3278206.742444889,Burnley FC,Northern Ireland,Medium (2-7M),4
GB1,2014,s,Defender,Western Europe,Young (≤21),False,8884903.901899379,2742893.758014716,Burnley FC,England,Medium (2-7M),4
GB1,2014,s,Defender,Other,Young (≤21),False,3524169.503454561,4603767.731921961,Burnley FC,Australia,Medium (2-7M),4
GB1,2014,s,Forward,Western Europe,Prime (22-25),False,6000000.0,38000000.0,Chelsea FC,Spain,Expensive (7M+),1
GB1,2014,s,Midfielder,Western Europe,Experienced (26-29),False,5000000.0,33000000.0,Chelsea FC,Spain,Expensive (7M+),1
GB1,2014,s,Defender,South America,Experienced (26-29),False,1500000.0,20000000.0,Chelsea FC,Brazil,Expensive (7M+),1
GB1,2014,s,Forward,Western Europe,Experienced (26-29),False,550000.0,13200000.0,Chelsea FC,France,Expensive (7M+),1
GB1,2014,s,Midfielder,Eastern Europe,Young (≤21),False,23000000.0,2500000.0,Chelsea FC,Croatia,Medium (2-7M),1
GB1,2014,s,Forward,Other,Veteran (30+),True,42094.02832398676,0.0,Chelsea FC,Cote d'Ivoire,Free,1
GB1,2014,s,Midfielder,Western Europe,Young (≤21),False,3500000.0,13204969.355102532,Chelsea FC,England,Expensive (7M+),1
GB1,2014,s,Goalkeeper,Western Europe,Young (≤21),False,600000.0,13231692.315847784,Chelsea FC,England,Expensive (7M+),1
GB1,2014,s,Midfielder,Western Europe,Experienced (26-29),False,2000000.0,8800000.0,Crystal Palace,Scotland,Expensive (7M+),4
GB1,2014,s,Defender,Western Europe,Young (≤21),False,800000.0,3800000.0,Crystal Palace,England,Medium (2-7M),4
GB1,2014,s,Defender,Western Europe,Prime (22-25),False,1500000.0,2000000.0,Crystal Palace,England,Cheap (0-2M),4
GB1,2014,s,Forward,Western Europe,Experienced (26-29),False,700000.0,1140000.0,Crystal Palace,England,Cheap (0-2M),4
GB1,2014,s,Defender,Western Europe,Veteran (30+),True,1647843.269071857,0.0,Crystal Palace,Norway,Free,4
GB1,2014,s,Goalkeeper,Western Europe,Young (≤21),True,1558057.9958145702,0.0,Crystal Palace,Scotland,Free,4
GB1,2014,s,Defender,Western Europe,Young (≤21),True,3391561.9545463165,0.0,Crystal Palace,Malta,Free,4
GB1,2014,s,Forward,Western Europe,Veteran (30+),False,11637647.501932936,4091744.254132578,Crystal Palace,England,Medium (2-7M),4
GB1,2014,s,Forward,Western Europe,Young (≤21),False,100000000.0,35360000.0,Everton FC,Belgium,Expensive (7M+),4
GB1,2014,s,Midfielder,Eastern Europe,Young (≤21),False,1500000.0,4800000.0,Everton FC,Bosnia-Herzegovina,Medium (2-7M),4
GB1,2014,s,Forward,Africa,Veteran (30+),True,6648141.722917172,0.0,Everton FC,Cameroon,Free,4
GB1,2014,s,Midfielder,Western Europe,Veteran (30+),True,4103056.1524947714,0.0,Everton FC,England,Free,4
GB1,2014,s,Defender,Africa,Young (≤21),False,400000.0,6381781.933408296,Everton FC,Zimbabwe,Medium (2-7M),4
GB1,2014,s,Defender,Other,Young (≤21),False,1000000.0,6382747.012773376,Everton FC,China,Medium (2-7M),4
GB1,2014,s,Defender,Western Europe,Young (≤21),False,14080932.008662287,5457414.1559862,Everton FC,England,Medium (2-7M),4
GB1,2014,s,Forward,South America,Prime (22-25),False,2400000.0,12000000.0,Hull City,Uruguay,Expensive (7M+),4
GB1,2014,s,Forward,Western Europe,Experienced (26-29),False,1500000.0,7500000.0,Hull City,Scotland,Expensive (7M+),4
GB1,2014,s,Midfielder,Western Europe,Prime (22-25),False,2500000.0,7000000.0,Hull City,England,Medium (2-7M),4
GB1,2014,s,Midfielder,Africa,Experienced (26-29),False,1200000.0,4400000.0,Hull City,Senegal,Medium (2-7M),4
GB1,2014,s,Defender,Western Europe,Veteran (30+),False,2438840.9479287392,4400000.0,Hull City,England,Medium (2-7M),4
GB1,2014,s,Defender,Western Europe,Young (≤21),False,65000000.0,3600000.0,Hull City,Scotland,Medium (2-7M),4
GB1,2014,s,Defender,Western Europe,Young (≤21),False,50000000.0,3150000.0,Hull City,England,Medium (2-7M),4
GB1,2014,s,Forward,Western Europe,Prime (22-25),False,1500000.0,1950000.0,Hull City,England,Cheap (0-2M),4
GB1,2014,s,Defender,Western Europe,Young (≤21),False,6284746.974061319,257000.0,Hull City,Ireland,Cheap (0-2M),4
GB1,2014,s,Forward,Western Europe,Young (≤21),False,9044782.729233343,3617613.5921675777,Hull City,England,Medium (2-7M),4
GB1,2014,s,Forward,South America,Experienced (26-29),False,200000.0,10100000.0,Leicester City,Argentina,Expensive (7M+),1
GB1,2014,s,Defender,Western Europe,Experienced (26-29),False,500000.0,2500000.0,Leicester City,England,Medium (2-7M),1
GB1,2014,s,Forward,Western Europe,Young (≤21),False,4000000.0,1260000.0,Leicester City,Wales,Cheap (0-2M),1
GB1,2014,s,Defender,Western Europe,Veteran (30+),True,621678.3616264791,0.0,Leicester City,England,Free,1
GB1,2014,s,Midfielder,Western Europe,Prime (22-25),True,4000000.0,0.0,Leicester City,England,Free,1
GB1,2014,s,Goalkeeper,Western Europe,Experienced (26-29),True,300000.0,0.0,Leicester City,England,Free,1
GB1,2014,s,Goalkeeper,Western Europe,Young (≤21),True,50000.0,0.0,Leicester City,England,Free,1
GB1,2014,s,Midfielder,South America,Veteran (30+),True,404889.9871844791,0.0,Leicester City,Argentina,Free,1
GB1,2014,s,Defender,Western Europe,Young (≤21),False,10229123.2623726,3011831.417952817,Leicester City,England,Medium (2-7M),1
GB1,2014,s,Forward,Eastern Europe,Young (≤21),False,5559685.588670917,6608330.616567872,Leicester City,Lithuania,Medium (2-7M),1
GB1,2014,s,Midfielder,Western Europe,Experienced (26-29),False,4000000.0,31000000.0,Liverpool FC,England,Expensive (7M+),1
GB1,2014,s,Defender,Eastern Europe,Prime (22-25),False,10000000.0,25300000.0,Liverpool FC,Croatia,Expensive (7M+),1
GB1,2014,s,Forward,Eastern Europe,Young (≤21),False,2300000.0,25000000.0,Liverpool FC,Serbia,Expensive (7M+),1
GB1,2014,s,Forward,Western Europe,Prime (22-25),False,2000000.0,20000000.0,Liverpool FC,Italy,Expensive (7M+),1
GB1,2014,s,Defender,Western Europe,Prime (22-25),False,2500000.0,18000000.0,Liverpool FC,Spain,Expensive (7M+),1
GB1,2014,s,Forward,Western Europe,Young (≤21),False,12000000.0,12630000.0,Liverpool FC,Belgium,Expensive (7M+),1
GB1,2014,s,Midfielder,Western Europe,Young (≤21),False,26000000.0,12000000.0,Liverpool FC,Germany,Expensive (7M+),1
GB1,2014,s,Forward,Western Europe,Veteran (30+),False,9631562.509669304,5500000.0,Liverpool FC,England,Medium (2-7M),1
GB1,2014,s,Midfielder,Other,Young (≤21),True,1500000.0,0.0,Liverpool FC,Jamaica,Free,1
GB1,2014,s,Goalkeeper,South America,Young (≤21),True,250000.0,0.0,Liverpool FC,Chile,Free,1
